Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name
ENSG00000167311,ENST00000425767,ART5
ENSG00000041880,ENST00000417220,PARP3
ENSG00000041880,ENST00000398755,PARP3
ENSG00000041880,ENST00000498510,PARP3
ENSG00000041880,ENST00000431474,PARP3
ENSG00000163792,ENST00000296096,TCF23
ENSG00000156218,ENST00000286744,ADAMTSL3
ENSG00000156218,ENST00000567476,ADAMTSL3
ENSG00000276725,ENST00000621831,CEP170
ENSG00000276725,ENST00000612450,CEP170
ENSG00000276725,ENST00000450306,CEP170
ENSG00000158458,ENST00000289422,NRG2
ENSG00000158458,ENST00000361474,NRG2
ENSG00000158458,ENST00000340391,NRG2
ENSG00000158458,ENST00000289409,NRG2
ENSG00000158458,ENST00000358522,NRG2
ENSG00000158458,ENST00000541337,NRG2
ENSG00000144559,ENST00000455809,TAMM41
ENSG00000144559,ENST00000273037,TAMM41
ENSG00000144559,ENST00000444133,TAMM41
ENSG00000144559,ENST00000630288,TAMM41
ENSG00000278889,ENST00000341959,OR2S2
ENSG00000119685,ENST00000556977,TTLL5
ENSG00000119685,ENST00000557636,TTLL5
ENSG00000119685,ENST00000286650,TTLL5
ENSG00000119685,ENST00000298832,TTLL5
ENSG00000119685,ENST00000556893,TTLL5
ENSG00000119685,ENST00000554510,TTLL5
ENSG00000119685,ENST00000555018,TTLL5
ENSG00000213341,ENST00000370397,CHUK
ENSG00000278300,ENST00000617284,KIR2DS2
ENSG00000278300,ENST00000616541,KIR2DS2
ENSG00000278300,ENST00000616523,KIR2DS2
ENSG00000169154,ENST00000307599,GOT1L1
ENSG00000169154,ENST00000518826,GOT1L1
ENSG00000169154,ENST00000524298,GOT1L1
ENSG00000169026,ENST00000347950,MFSD7
ENSG00000169026,ENST00000322224,MFSD7
ENSG00000169026,ENST00000404286,MFSD7
ENSG00000169026,ENST00000515118,MFSD7
ENSG00000169026,ENST00000503156,MFSD7
ENSG00000169026,ENST00000512249,MFSD7
ENSG00000169026,ENST00000507165,MFSD7
ENSG00000129946,ENST00000264554,SHC2
ENSG00000113068,ENST00000261813,PFDN1
ENSG00000113068,ENST00000510217,PFDN1
ENSG00000113068,ENST00000524074,PFDN1
ENSG00000196230,ENST00000327892,TUBB
ENSG00000196230,ENST00000330914,TUBB
ENSG00000196230,ENST00000396389,TUBB
ENSG00000196230,ENST00000396384,TUBB
ENSG00000162078,ENST00000382280,ZG16B
ENSG00000162078,ENST00000570670,ZG16B
ENSG00000162078,ENST00000571723,ZG16B
ENSG00000162078,ENST00000572863,ZG16B
ENSG00000165417,ENST00000553612,GTF2A1
ENSG00000165417,ENST00000434192,GTF2A1
ENSG00000137868,ENST00000395105,STRA6
ENSG00000137868,ENST00000423167,STRA6
ENSG00000137868,ENST00000323940,STRA6
ENSG00000137868,ENST00000449139,STRA6
ENSG00000137868,ENST00000416286,STRA6
ENSG00000137868,ENST00000535552,STRA6
ENSG00000137868,ENST00000563965,STRA6
ENSG00000137868,ENST00000574278,STRA6
ENSG00000137868,ENST00000572785,STRA6
ENSG00000137868,ENST00000432245,STRA6
ENSG00000137868,ENST00000571341,STRA6
ENSG00000137868,ENST00000616000,STRA6
ENSG00000225454,ENST00000457919,SFTA2
ENSG00000123575,ENST00000493442,FAM199X
ENSG00000171606,ENST00000424679,ZNF274
ENSG00000171606,ENST00000345813,ZNF274
ENSG00000171606,ENST00000617501,ZNF274
ENSG00000171606,ENST00000326804,ZNF274
ENSG00000171606,ENST00000610905,ZNF274
ENSG00000171606,ENST00000597528,ZNF274
ENSG00000171606,ENST00000594839,ZNF274
ENSG00000126247,ENST00000246533,CAPNS1
ENSG00000126247,ENST00000589146,CAPNS1
ENSG00000126247,ENST00000587718,CAPNS1
ENSG00000126247,ENST00000592483,CAPNS1
ENSG00000126247,ENST00000590874,CAPNS1
ENSG00000126247,ENST00000588815,CAPNS1
ENSG00000126247,ENST00000591041,CAPNS1
ENSG00000126247,ENST00000588780,CAPNS1
ENSG00000126247,ENST00000586851,CAPNS1
ENSG00000126247,ENST00000590211,CAPNS1
ENSG00000126247,ENST00000592354,CAPNS1
ENSG00000126247,ENST00000586963,CAPNS1
ENSG00000126247,ENST00000628306,CAPNS1
ENSG00000126247,ENST00000629983,CAPNS1
ENSG00000126247,ENST00000628018,CAPNS1
ENSG00000235173,ENST00000347708,HGH1
ENSG00000235173,ENST00000628266,HGH1
ENSG00000123427,ENST00000548256,METTL21B
ENSG00000123427,ENST00000551420,METTL21B
ENSG00000123427,ENST00000300209,METTL21B
ENSG00000123427,ENST00000333012,METTL21B
ENSG00000123427,ENST00000630957,METTL21B
ENSG00000206150,ENST00000382951,RNASE13
ENSG00000206306,ENST00000328980,HLA-DRB1
ENSG00000206306,ENST00000415796,HLA-DRB1
ENSG00000206306,ENST00000621864,HLA-DRB1
ENSG00000206306,ENST00000551970,HLA-DRB1
ENSG00000206306,ENST00000612249,HLA-DRB1
ENSG00000206306,ENST00000612698,HLA-DRB1
ENSG00000006625,ENST00000275428,GGCT
ENSG00000006625,ENST00000409144,GGCT
ENSG00000006625,ENST00000409390,GGCT
ENSG00000006625,ENST00000409436,GGCT
ENSG00000006625,ENST00000005374,GGCT
ENSG00000126878,ENST00000247291,AIF1L
ENSG00000126878,ENST00000372302,AIF1L
ENSG00000126878,ENST00000372300,AIF1L
ENSG00000126878,ENST00000372298,AIF1L
ENSG00000126878,ENST00000372297,AIF1L
ENSG00000126878,ENST00000372301,AIF1L
ENSG00000126878,ENST00000372309,AIF1L
ENSG00000261852,ENST00000571136,KRTAP2-1
ENSG00000261852,ENST00000617413,KRTAP2-1
ENSG00000178297,ENST00000332578,TMPRSS9
ENSG00000178297,ENST00000613480,TMPRSS9
ENSG00000103381,ENST00000381774,CPPED1
ENSG00000103381,ENST00000433677,CPPED1
ENSG00000103381,ENST00000261660,CPPED1
ENSG00000170275,ENST00000320954,CRTAP
ENSG00000170275,ENST00000449224,CRTAP
ENSG00000113742,ENST00000265085,CPEB4
ENSG00000113742,ENST00000520867,CPEB4
ENSG00000113742,ENST00000334035,CPEB4
ENSG00000113742,ENST00000519835,CPEB4
ENSG00000113742,ENST00000519152,CPEB4
ENSG00000113742,ENST00000522336,CPEB4
ENSG00000113742,ENST00000517880,CPEB4
ENSG00000158485,ENST00000451207,CD1B
ENSG00000158485,ENST00000368168,CD1B
ENSG00000163528,ENST00000295767,CHCHD4
ENSG00000163528,ENST00000396914,CHCHD4
ENSG00000138594,ENST00000558455,TMOD3
ENSG00000138594,ENST00000308580,TMOD3
ENSG00000138594,ENST00000544199,TMOD3
ENSG00000280759,ENST00000628115,AP2A2
ENSG00000280759,ENST00000628187,AP2A2
ENSG00000280759,ENST00000627507,AP2A2
ENSG00000280759,ENST00000629923,AP2A2
ENSG00000280759,ENST00000629940,AP2A2
ENSG00000280759,ENST00000626013,AP2A2
ENSG00000280759,ENST00000626889,AP2A2
ENSG00000280759,ENST00000626787,AP2A2
ENSG00000280759,ENST00000630696,AP2A2
ENSG00000186971,ENST00000334068,KRTAP13-4
ENSG00000161405,ENST00000346872,IKZF3
ENSG00000161405,ENST00000439167,IKZF3
ENSG00000161405,ENST00000377945,IKZF3
ENSG00000161405,ENST00000394189,IKZF3
ENSG00000161405,ENST00000377944,IKZF3
ENSG00000161405,ENST00000377958,IKZF3
ENSG00000161405,ENST00000535189,IKZF3
ENSG00000161405,ENST00000377952,IKZF3
ENSG00000161405,ENST00000583368,IKZF3
ENSG00000161405,ENST00000351680,IKZF3
ENSG00000161405,ENST00000346243,IKZF3
ENSG00000161405,ENST00000350532,IKZF3
ENSG00000161405,ENST00000467757,IKZF3
ENSG00000161405,ENST00000439016,IKZF3
ENSG00000161405,ENST00000623724,IKZF3
ENSG00000185414,ENST00000338148,MRPL30
ENSG00000185414,ENST00000409145,MRPL30
ENSG00000079246,ENST00000392133,XRCC5
ENSG00000079246,ENST00000417391,XRCC5
ENSG00000079246,ENST00000392132,XRCC5
ENSG00000146109,ENST00000274849,ABT1
ENSG00000166813,ENST00000394412,KIF7
ENSG00000163950,ENST00000429429,SLBP
ENSG00000163950,ENST00000489418,SLBP
ENSG00000163950,ENST00000318386,SLBP
ENSG00000163950,ENST00000483348,SLBP
ENSG00000163950,ENST00000488267,SLBP
ENSG00000163950,ENST00000480936,SLBP
ENSG00000204422,ENST00000461287,XXbac-BPG32J3.20
ENSG00000178741,ENST00000322347,COX5A
ENSG00000178741,ENST00000562233,COX5A
ENSG00000178741,ENST00000567270,COX5A
ENSG00000178741,ENST00000568783,COX5A
ENSG00000178741,ENST00000568517,COX5A
ENSG00000178741,ENST00000564811,COX5A
ENSG00000160193,ENST00000330317,WDR4
ENSG00000160193,ENST00000398208,WDR4
ENSG00000158006,ENST00000374282,PAFAH2
ENSG00000158006,ENST00000374284,PAFAH2
ENSG00000158006,ENST00000439092,PAFAH2
ENSG00000158006,ENST00000441420,PAFAH2
ENSG00000111732,ENST00000229335,AICDA
ENSG00000111732,ENST00000543081,AICDA
ENSG00000111732,ENST00000544516,AICDA
ENSG00000111732,ENST00000537228,AICDA
ENSG00000111732,ENST00000545512,AICDA
ENSG00000256683,ENST00000243644,ZNF350
ENSG00000256683,ENST00000601430,ZNF350
ENSG00000256683,ENST00000594929,ZNF350
ENSG00000256683,ENST00000597788,ZNF350
ENSG00000256683,ENST00000593596,ZNF350
ENSG00000161640,ENST00000447370,SIGLEC11
ENSG00000161640,ENST00000426971,SIGLEC11
ENSG00000176896,ENST00000380600,TCEANC
ENSG00000176896,ENST00000544987,TCEANC
ENSG00000105258,ENST00000221859,POLR2I
ENSG00000197893,ENST00000369360,NRAP
ENSG00000197893,ENST00000359988,NRAP
ENSG00000197893,ENST00000360478,NRAP
ENSG00000197893,ENST00000369358,NRAP
ENSG00000124374,ENST00000244221,PAIP2B
ENSG00000101911,ENST00000380663,PRPS2
ENSG00000101911,ENST00000380668,PRPS2
ENSG00000101911,ENST00000398491,PRPS2
ENSG00000101911,ENST00000489404,PRPS2
ENSG00000101911,ENST00000461630,PRPS2
ENSG00000176165,ENST00000313071,FOXG1
ENSG00000116106,ENST00000409854,EPHA4
ENSG00000116106,ENST00000409938,EPHA4
ENSG00000116106,ENST00000443796,EPHA4
ENSG00000116106,ENST00000441679,EPHA4
ENSG00000116106,ENST00000419964,EPHA4
ENSG00000116106,ENST00000541600,EPHA4
ENSG00000116106,ENST00000434266,EPHA4
ENSG00000116106,ENST00000281821,EPHA4
ENSG00000132801,ENST00000255152,ZSWIM3
ENSG00000262731,ENST00000573155,KRTAP2-2
ENSG00000262731,ENST00000614687,KRTAP2-2
ENSG00000262862,ENST00000570303,KRTAP2-3
ENSG00000189167,ENST00000533490,ZAR1L
ENSG00000189167,ENST00000345108,ZAR1L
ENSG00000111843,ENST00000229563,TMEM14C
ENSG00000111843,ENST00000541412,TMEM14C
ENSG00000182168,ENST00000453304,UNC5C
ENSG00000182168,ENST00000513796,UNC5C
ENSG00000182168,ENST00000506749,UNC5C
ENSG00000182168,ENST00000504962,UNC5C
ENSG00000182168,ENST00000610318,UNC5C
ENSG00000147955,ENST00000378892,SIGMAR1
ENSG00000147955,ENST00000277010,SIGMAR1
ENSG00000147955,ENST00000477726,SIGMAR1
ENSG00000105649,ENST00000222256,RAB3A
ENSG00000105649,ENST00000464076,RAB3A
ENSG00000105649,ENST00000481914,RAB3A
ENSG00000187266,ENST00000222139,EPOR
ENSG00000187266,ENST00000592375,EPOR
ENSG00000143921,ENST00000272286,ABCG8
ENSG00000114331,ENST00000326793,ACAP2
ENSG00000114331,ENST00000450200,ACAP2
ENSG00000114331,ENST00000635383,ACAP2
ENSG00000114331,ENST00000439758,ACAP2
ENSG00000114331,ENST00000439666,ACAP2
ENSG00000114331,ENST00000618471,ACAP2
ENSG00000124688,ENST00000451025,MAD2L1BP
ENSG00000124688,ENST00000372171,MAD2L1BP
ENSG00000104904,ENST00000602676,OAZ1
ENSG00000104904,ENST00000582888,OAZ1
ENSG00000104904,ENST00000588673,OAZ1
ENSG00000232070,ENST00000554329,TMEM253
ENSG00000232070,ENST00000556585,TMEM253
ENSG00000232070,ENST00000418511,TMEM253
ENSG00000165521,ENST00000554922,EML5
ENSG00000165521,ENST00000380664,EML5
ENSG00000165521,ENST00000555823,EML5
ENSG00000171102,ENST00000372034,OBP2B
ENSG00000171102,ENST00000618116,OBP2B
ENSG00000171102,ENST00000372032,OBP2B
ENSG00000206455,ENST00000400401,TCF19
ENSG00000206455,ENST00000383526,TCF19
ENSG00000214872,ENST00000527972,SMTNL1
ENSG00000214872,ENST00000399154,SMTNL1
ENSG00000197555,ENST00000557151,SIPA1L1
ENSG00000197555,ENST00000381232,SIPA1L1
ENSG00000197555,ENST00000555818,SIPA1L1
ENSG00000197555,ENST00000358550,SIPA1L1
ENSG00000197555,ENST00000537413,SIPA1L1
ENSG00000197555,ENST00000555066,SIPA1L1
ENSG00000169488,ENST00000305051,OR4K15
ENSG00000137460,ENST00000511601,FHDC1
ENSG00000137460,ENST00000260008,FHDC1
ENSG00000141522,ENST00000269321,ARHGDIA
ENSG00000141522,ENST00000400721,ARHGDIA
ENSG00000141522,ENST00000584461,ARHGDIA
ENSG00000141522,ENST00000541078,ARHGDIA
ENSG00000141522,ENST00000580685,ARHGDIA
ENSG00000141522,ENST00000579121,ARHGDIA
ENSG00000141522,ENST00000581876,ARHGDIA
ENSG00000141522,ENST00000583868,ARHGDIA
ENSG00000161835,ENST00000293662,GRASP
ENSG00000161835,ENST00000552049,GRASP
ENSG00000161835,ENST00000546756,GRASP
ENSG00000107731,ENST00000335350,UNC5B
ENSG00000107731,ENST00000373192,UNC5B
ENSG00000146856,ENST00000436302,AGBL3
ENSG00000146856,ENST00000435976,AGBL3
ENSG00000146856,ENST00000455283,AGBL3
ENSG00000205571,ENST00000380743,SMN2
ENSG00000205571,ENST00000511812,SMN2
ENSG00000205571,ENST00000626847,SMN2
ENSG00000205571,ENST00000380742,SMN2
ENSG00000205571,ENST00000614240,SMN2
ENSG00000205571,ENST00000380741,SMN2
ENSG00000205571,ENST00000628696,SMN2
ENSG00000274336,ENST00000632680,CDIP1
ENSG00000274336,ENST00000611166,CDIP1
ENSG00000274336,ENST00000632937,CDIP1
ENSG00000274336,ENST00000633395,CDIP1
ENSG00000274336,ENST00000633324,CDIP1
ENSG00000274336,ENST00000631859,CDIP1
ENSG00000274336,ENST00000631926,CDIP1
ENSG00000274336,ENST00000632554,CDIP1
ENSG00000274336,ENST00000634168,CDIP1
ENSG00000274336,ENST00000633690,CDIP1
ENSG00000274336,ENST00000633564,CDIP1
ENSG00000274336,ENST00000632367,CDIP1
ENSG00000181619,ENST00000395116,GPR135
ENSG00000261986,ENST00000576236,KRT33A
ENSG00000141485,ENST00000433363,SLC13A5
ENSG00000141485,ENST00000293800,SLC13A5
ENSG00000141485,ENST00000381074,SLC13A5
ENSG00000141485,ENST00000573648,SLC13A5
ENSG00000141485,ENST00000570687,SLC13A5
ENSG00000141485,ENST00000572352,SLC13A5
ENSG00000111711,ENST00000542038,GOLT1B
ENSG00000111711,ENST00000540141,GOLT1B
ENSG00000111711,ENST00000229314,GOLT1B
ENSG00000111711,ENST00000631252,GOLT1B
ENSG00000183779,ENST00000331569,ZNF703
ENSG00000135678,ENST00000551897,CPM
ENSG00000135678,ENST00000551568,CPM
ENSG00000135678,ENST00000546373,CPM
ENSG00000135678,ENST00000548954,CPM
ENSG00000135678,ENST00000548262,CPM
ENSG00000135678,ENST00000549781,CPM
ENSG00000135678,ENST00000338356,CPM
ENSG00000042832,ENST00000220616,TG
ENSG00000042832,ENST00000518505,TG
ENSG00000042832,ENST00000519178,TG
ENSG00000042832,ENST00000518058,TG
ENSG00000042832,ENST00000519543,TG
ENSG00000042832,ENST00000518108,TG
ENSG00000042832,ENST00000521107,TG
ENSG00000223858,ENST00000416974,ZFP57
ENSG00000223858,ENST00000552898,ZFP57
ENSG00000223858,ENST00000552809,ZFP57
ENSG00000226560,ENST00000414609,C2
ENSG00000226560,ENST00000432285,C2
ENSG00000226560,ENST00000458436,C2
ENSG00000226560,ENST00000448206,C2
ENSG00000226560,ENST00000447164,C2
ENSG00000226560,ENST00000416456,C2
ENSG00000226560,ENST00000428140,C2
ENSG00000226560,ENST00000613837,C2
ENSG00000226560,ENST00000615380,C2
ENSG00000226560,ENST00000551648,C2
ENSG00000226560,ENST00000552638,C2
ENSG00000139842,ENST00000617546,CUL4A
ENSG00000139842,ENST00000375440,CUL4A
ENSG00000139842,ENST00000488558,CUL4A
ENSG00000139842,ENST00000375441,CUL4A
ENSG00000139842,ENST00000326335,CUL4A
ENSG00000139842,ENST00000451881,CUL4A
ENSG00000274739,ENST00000618443,KIR2DS5
ENSG00000161328,ENST00000270115,LRRC56
ENSG00000137404,ENST00000444096,NRM
ENSG00000137404,ENST00000376420,NRM
ENSG00000137404,ENST00000259953,NRM
ENSG00000137404,ENST00000376421,NRM
ENSG00000079385,ENST00000352591,CEACAM1
ENSG00000079385,ENST00000161559,CEACAM1
ENSG00000079385,ENST00000403444,CEACAM1
ENSG00000079385,ENST00000403461,CEACAM1
ENSG00000079385,ENST00000358394,CEACAM1
ENSG00000079385,ENST00000599389,CEACAM1
ENSG00000079385,ENST00000600172,CEACAM1
ENSG00000079385,ENST00000471298,CEACAM1
ENSG00000047457,ENST00000479771,CP
ENSG00000047457,ENST00000264613,CP
ENSG00000047457,ENST00000494544,CP
ENSG00000047457,ENST00000455472,CP
ENSG00000214891,ENST00000530230,TRIM64C
ENSG00000214891,ENST00000617704,TRIM64C
ENSG00000124593,ENST00000458694,PRICKLE4
ENSG00000124593,ENST00000359201,PRICKLE4
ENSG00000256436,ENST00000390675,TAS2R31
ENSG00000107077,ENST00000401787,KDM4C
ENSG00000107077,ENST00000381306,KDM4C
ENSG00000107077,ENST00000381309,KDM4C
ENSG00000107077,ENST00000543771,KDM4C
ENSG00000107077,ENST00000428870,KDM4C
ENSG00000107077,ENST00000420847,KDM4C
ENSG00000101216,ENST00000370069,GMEB2
ENSG00000101216,ENST00000266068,GMEB2
ENSG00000101216,ENST00000370077,GMEB2
ENSG00000111752,ENST00000538657,PHC1
ENSG00000111752,ENST00000543824,PHC1
ENSG00000111752,ENST00000433083,PHC1
ENSG00000111752,ENST00000544916,PHC1
ENSG00000111752,ENST00000544539,PHC1
ENSG00000111752,ENST00000539063,PHC1
ENSG00000111752,ENST00000541181,PHC1
ENSG00000111752,ENST00000542346,PHC1
ENSG00000111752,ENST00000537610,PHC1
ENSG00000198431,ENST00000525566,TXNRD1
ENSG00000198431,ENST00000526266,TXNRD1
ENSG00000198431,ENST00000503506,TXNRD1
ENSG00000198431,ENST00000526691,TXNRD1
ENSG00000198431,ENST00000531691,TXNRD1
ENSG00000198431,ENST00000526390,TXNRD1
ENSG00000198431,ENST00000531689,TXNRD1
ENSG00000198431,ENST00000529546,TXNRD1
ENSG00000198431,ENST00000529751,TXNRD1
ENSG00000198431,ENST00000528079,TXNRD1
ENSG00000198431,ENST00000526580,TXNRD1
ENSG00000198431,ENST00000529784,TXNRD1
ENSG00000198431,ENST00000524698,TXNRD1
ENSG00000198431,ENST00000527335,TXNRD1
ENSG00000198431,ENST00000526950,TXNRD1
ENSG00000198431,ENST00000354940,TXNRD1
ENSG00000198431,ENST00000397736,TXNRD1
ENSG00000198431,ENST00000429002,TXNRD1
ENSG00000198431,ENST00000388854,TXNRD1
ENSG00000153044,ENST00000283006,CENPH
ENSG00000153044,ENST00000515001,CENPH
ENSG00000153044,ENST00000502689,CENPH
ENSG00000171119,ENST00000303212,NRTN
ENSG00000133105,ENST00000298386,RXFP2
ENSG00000133105,ENST00000380314,RXFP2
ENSG00000186143,ENST00000335524,PRR30
ENSG00000186143,ENST00000432962,PRR30
ENSG00000204463,ENST00000422948,BAG6
ENSG00000204463,ENST00000441793,BAG6
ENSG00000204463,ENST00000375976,BAG6
ENSG00000204463,ENST00000211379,BAG6
ENSG00000204463,ENST00000437771,BAG6
ENSG00000204463,ENST00000438149,BAG6
ENSG00000204463,ENST00000453833,BAG6
ENSG00000204463,ENST00000435080,BAG6
ENSG00000204463,ENST00000434444,BAG6
ENSG00000204463,ENST00000452994,BAG6
ENSG00000204463,ENST00000456622,BAG6
ENSG00000204463,ENST00000428326,BAG6
ENSG00000204463,ENST00000451898,BAG6
ENSG00000204463,ENST00000433828,BAG6
ENSG00000204463,ENST00000424480,BAG6
ENSG00000204463,ENST00000424176,BAG6
ENSG00000204463,ENST00000441054,BAG6
ENSG00000204463,ENST00000456286,BAG6
ENSG00000204463,ENST00000454165,BAG6
ENSG00000204463,ENST00000375964,BAG6
ENSG00000204463,ENST00000362049,BAG6
ENSG00000204463,ENST00000439687,BAG6
ENSG00000134897,ENST00000257336,BIVM
ENSG00000134897,ENST00000448849,BIVM
ENSG00000177595,ENST00000411829,PIDD1
ENSG00000177595,ENST00000347755,PIDD1
ENSG00000182704,ENST00000533752,TSKU
ENSG00000182704,ENST00000333090,TSKU
ENSG00000182704,ENST00000525167,TSKU
ENSG00000182704,ENST00000527881,TSKU
ENSG00000182704,ENST00000612930,TSKU
ENSG00000119285,ENST00000366582,HEATR1
ENSG00000119285,ENST00000366581,HEATR1
ENSG00000119285,ENST00000366579,HEATR1
ENSG00000155827,ENST00000389120,RNF20
ENSG00000155827,ENST00000374819,RNF20
ENSG00000155827,ENST00000479306,RNF20
ENSG00000155827,ENST00000466817,RNF20
ENSG00000116396,ENST00000369787,KCNC4
ENSG00000116396,ENST00000413138,KCNC4
ENSG00000116396,ENST00000438661,KCNC4
ENSG00000060971,ENST00000333167,ACAA1
ENSG00000060971,ENST00000301810,ACAA1
ENSG00000060971,ENST00000450296,ACAA1
ENSG00000060971,ENST00000452171,ACAA1
ENSG00000060971,ENST00000421218,ACAA1
ENSG00000060971,ENST00000627515,ACAA1
ENSG00000060971,ENST00000625927,ACAA1
ENSG00000105171,ENST00000585603,POP4
ENSG00000105171,ENST00000586420,POP4
ENSG00000105171,ENST00000221770,POP4
ENSG00000105171,ENST00000590688,POP4
ENSG00000196224,ENST00000399685,KRTAP5-3
ENSG00000164122,ENST00000296525,ASB5
ENSG00000164122,ENST00000512254,ASB5
ENSG00000164122,ENST00000505299,ASB5
ENSG00000178358,ENST00000317834,OR2D3
ENSG00000159259,ENST00000314103,CHAF1B
ENSG00000151689,ENST00000322522,INPP1
ENSG00000151689,ENST00000430311,INPP1
ENSG00000151689,ENST00000413239,INPP1
ENSG00000151689,ENST00000431594,INPP1
ENSG00000151689,ENST00000444194,INPP1
ENSG00000151689,ENST00000458647,INPP1
ENSG00000151689,ENST00000423767,INPP1
ENSG00000151689,ENST00000451089,INPP1
ENSG00000151689,ENST00000409027,INPP1
ENSG00000151689,ENST00000458193,INPP1
ENSG00000151689,ENST00000392329,INPP1
ENSG00000242441,ENST00000448460,GTF2A1L
ENSG00000242441,ENST00000437125,GTF2A1L
ENSG00000242441,ENST00000403751,GTF2A1L
ENSG00000242441,ENST00000508440,GTF2A1L
ENSG00000242441,ENST00000430487,GTF2A1L
ENSG00000116014,ENST00000592648,KISS1R
ENSG00000116014,ENST00000234371,KISS1R
ENSG00000116014,ENST00000606939,KISS1R
ENSG00000099308,ENST00000262811,MAST3
ENSG00000111801,ENST00000494393,BTN3A3
ENSG00000111801,ENST00000482451,BTN3A3
ENSG00000111801,ENST00000244519,BTN3A3
ENSG00000111801,ENST00000471353,BTN3A3
ENSG00000111801,ENST00000361232,BTN3A3
ENSG00000111801,ENST00000487627,BTN3A3
ENSG00000111801,ENST00000496719,BTN3A3
ENSG00000111801,ENST00000490254,BTN3A3
ENSG00000111801,ENST00000487272,BTN3A3
ENSG00000204524,ENST00000354309,ZNF805
ENSG00000204524,ENST00000414468,ZNF805
ENSG00000037474,ENST00000264670,NSUN2
ENSG00000037474,ENST00000506139,NSUN2
ENSG00000151651,ENST00000445355,ADAM8
ENSG00000151651,ENST00000415217,ADAM8
ENSG00000151651,ENST00000485491,ADAM8
ENSG00000151651,ENST00000486609,ADAM8
ENSG00000181963,ENST00000325719,OR52K2
ENSG00000181195,ENST00000517415,PENK
ENSG00000181195,ENST00000314922,PENK
ENSG00000181195,ENST00000451791,PENK
ENSG00000181195,ENST00000518974,PENK
ENSG00000181195,ENST00000523051,PENK
ENSG00000181195,ENST00000518770,PENK
ENSG00000204001,ENST00000371688,LCN8
ENSG00000204001,ENST00000612714,LCN8
ENSG00000151033,ENST00000375318,LYZL2
ENSG00000274402,ENST00000619702,KIR2DL3
ENSG00000146267,ENST00000389677,FAXC
ENSG00000146267,ENST00000538471,FAXC
ENSG00000162981,ENST00000295092,FAM84A
ENSG00000162981,ENST00000331243,FAM84A
ENSG00000206461,ENST00000383532,C6orf15
ENSG00000267881,ENST00000598976,AC011513.3
ENSG00000267881,ENST00000435837,AC011513.3
ENSG00000170619,ENST00000402718,COMMD5
ENSG00000170619,ENST00000450361,COMMD5
ENSG00000170619,ENST00000305103,COMMD5
ENSG00000170619,ENST00000529143,COMMD5
ENSG00000170619,ENST00000533270,COMMD5
ENSG00000170619,ENST00000543949,COMMD5
ENSG00000282256,ENST00000631720,TAS2R31
ENSG00000196383,ENST00000622436,OR4Q2
ENSG00000071462,ENST00000265758,WBSCR22
ENSG00000071462,ENST00000421304,WBSCR22
ENSG00000071462,ENST00000441822,WBSCR22
ENSG00000071462,ENST00000423497,WBSCR22
ENSG00000071462,ENST00000442099,WBSCR22
ENSG00000071462,ENST00000453316,WBSCR22
ENSG00000102904,ENST00000415766,TSNAXIP1
ENSG00000102904,ENST00000561639,TSNAXIP1
ENSG00000102904,ENST00000567852,TSNAXIP1
ENSG00000102904,ENST00000565148,TSNAXIP1
